protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0ABZ2C035	DUF2254 domain-containing protein	393	ROLI_044670	1537242	Roseobacter fucihabitans	Roseobacter fucihabitans	False	IPR018723	family		393	15	385	CONTINUOUS	DUF2254_membrane
A0ABZ2D3H3	DUF2254 domain-containing protein	465	V5G21_05690	866786	Shouchella rhizosphaerae	Shouchella rhizosphaerae	False	IPR018723	family		465	28	391	CONTINUOUS	DUF2254_membrane
A0ABZ2D4T1	DUF2254 domain-containing protein	438	V5F89_00030	543877	Pelagerythrobacter marensis	Pelagerythrobacter marensis	False	IPR018723	family		438	14	388	CONTINUOUS	DUF2254_membrane
A0ABZ2FLK5	DUF2254 domain-containing protein	417	V6W80_13190	2993566	Pseudomonas benzopyrenica	Pseudomonas benzopyrenica	False	IPR018723	family		417	14	365	CONTINUOUS	DUF2254_membrane
A0ABZ2FZU0	DUF2254 domain-containing protein	450	V6R86_02805	298708	Sphingomonas kaistensis	Sphingomonas kaistensis	False	IPR018723	family		450	12	381	CONTINUOUS	DUF2254_membrane
A0ABZ2I3G8	DUF2254 domain-containing protein	427	V6617_01090	1046114	Pelagibacterium nitratireducens	Pelagibacterium nitratireducens	False	IPR018723	family		427	16	381	CONTINUOUS	DUF2254_membrane
A0ABZ2J9H0	DUF2254 domain-containing protein	425	V9385_19780	2666183	Pseudomonas juntendi	Pseudomonas juntendi	False	IPR018723	family		425	14	376	CONTINUOUS	DUF2254_membrane
A0ABZ2MIA6	DUF2254 domain-containing protein	435	V1351_01460	3115209	Janibacter alittae	Janibacter alittae	False	IPR018723	family		435	26	406	CONTINUOUS	DUF2254_membrane
A0ABZ2MJM9	DUF2254 domain-containing protein	327	V1351_03775	3115209	Janibacter alittae	Janibacter alittae	False	IPR018723	family		327	17	301	CONTINUOUS	DUF2254_membrane
A0ABZ2MRC3	DUF2254 domain-containing protein	222	WCV66_21405	3117747	Metabacillus rhizosphaerae	Metabacillus rhizosphaerae	False	IPR018723	family		222	11	221	CONTINUOUS	DUF2254_membrane
A0ABZ2N1H8	DUF2254 family protein	202	WCV66_21410	3117747	Metabacillus rhizosphaerae	Metabacillus rhizosphaerae	False	IPR018723	family		202	2	140	CONTINUOUS	DUF2254_membrane
A0ABZ2NKR6	DUF2254 domain-containing protein	446	WCV65_07790	3117746	Metabacillus sediminis	Metabacillus sediminis	False	IPR018723	family		446	10	378	CONTINUOUS	DUF2254_membrane
A0ABZ2PGJ4	DUF2254 domain-containing protein	756	WDS16_23850	1805840	Rhodococcus sovatensis	Rhodococcus sovatensis	False	IPR018723	family		756	293	687	CONTINUOUS	DUF2254_membrane
A0ABZ2QYY1	DUF2254 domain-containing protein	445	WAB15_33230	3127701	Streptomyces sirii	Streptomyces sirii	False	IPR018723	family		445	27	397	CONTINUOUS	DUF2254_membrane
A0ABZ2RKU9	DUF2254 domain-containing protein	417	WG219_04350	300	Ectopseudomonas mendocina	Ectopseudomonas mendocina	False	IPR018723	family		417	13	372	CONTINUOUS	DUF2254_membrane
A0ABZ2TSV7	DUF2254 domain-containing protein	421	WG950_02935	1642819	Polaribacter marinaquae	Polaribacter marinaquae	False	IPR018723	family		421	17	375	CONTINUOUS	DUF2254_membrane
A0ABZ2UVL5	DUF2254 domain-containing protein	444	WJM97_00510	3133117	Okeanomitos corallinicola TIOX110	Okeanomitos corallinicola TIOX110	False	IPR018723	family		444	15	390	CONTINUOUS	DUF2254_membrane
A0ABZ2ZYT9	DUF2254 domain-containing protein	460	AAE021_07365	1670	Arthrobacter citreus	Arthrobacter citreus	False	IPR018723	family		460	30	393	CONTINUOUS	DUF2254_membrane
A0ABZ3CAY9	DUF2254 domain-containing protein	443	PCC79_07045	2775081	Propioniciclava soli	Propioniciclava soli	False	IPR018723	family		443	26	408	CONTINUOUS	DUF2254_membrane
A0ABZ3CIB7	DUF2254 domain-containing protein	430	RQP18_01145	3136731	Salinicoccus bachuensis	Salinicoccus bachuensis	False	IPR018723	family		430	8	377	CONTINUOUS	DUF2254_membrane
A0ABZ3CSH6	DUF2254 domain-containing protein	414	AAGT95_20050	1949085	Salinicola lusitanus	Salinicola lusitanus	False	IPR018723	family		414	14	370	CONTINUOUS	DUF2254_membrane
A0ABZ3FTA0	DUF2254 domain-containing protein	437	AADG42_13755	3138240	Ammonicoccus fulvus	Ammonicoccus fulvus	False	IPR018723	family		437	14	386	CONTINUOUS	DUF2254_membrane
A0AC61Y622	Uncharacterized protein	429	FVB9532_01172	2687242	Mesonia oceanica	Mesonia oceanica	False	IPR018723	family		429	18	379	CONTINUOUS	DUF2254_membrane
A0ACA6QJP4	Predicted membrane protein	422	VEA_002432	150340	Vibrio antiquarius	Vibrio antiquarius	False	IPR018723	family		422	15	369	CONTINUOUS	DUF2254_membrane
A0ACA8DWI5	Uncharacterized protein	452	PAGA_a1983	1312369	Pseudoalteromonas agarivorans DSM 14585	Pseudoalteromonas agarivorans DSM 14585	False	IPR018723	family		452	16	383	CONTINUOUS	DUF2254_membrane
A0ACB5PUB5	Uncharacterized protein	437	GCM10011375_29980	1385715	Hymenobacter qilianensis	Hymenobacter qilianensis	False	IPR018723	family		437	13	388	CONTINUOUS	DUF2254_membrane
A0ACB5PWX3	Uncharacterized protein	443	GCM10011375_38540	1385715	Hymenobacter qilianensis	Hymenobacter qilianensis	False	IPR018723	family		443	13	392	CONTINUOUS	DUF2254_membrane
A0ACB5QQP4	DUF2254 domain-containing protein	425	CBA19CS22_13250	1544861	Caballeronia novacaledonica	Caballeronia novacaledonica	False	IPR018723	family		425	14	370	CONTINUOUS	DUF2254_membrane
A0ACC5VI86	DUF2254 domain-containing protein	441	KJJ99_10815	203192	Stutzerimonas chloritidismutans	Stutzerimonas chloritidismutans	False	IPR018723	family		441	17	377	CONTINUOUS	DUF2254_membrane
A0ACC5ZTA3	DUF2254 domain-containing protein	415	M8744_05205	2945989	Lutimaribacter degradans	Lutimaribacter degradans	False	IPR018723	family		415	17	371	CONTINUOUS	DUF2254_membrane
A0ACC6HLX7	DUF2254 domain-containing protein	418	QJU23_05235	2827233	Pasteurella atlantica	Pasteurella atlantica	False	IPR018723	family		418	13	365	CONTINUOUS	DUF2254_membrane
A0ACC6KNH0	Membrane protein	436	J2Y01_004515	1309411	Deinococcus soli (ex Cha et al. 2016)	Deinococcus soli (ex Cha et al. 2016)	False	IPR018723	family		436	13	372	CONTINUOUS	DUF2254_membrane
A0ACC6MFF6	DUF2254 domain-containing protein	455	OHX15_09895	39692	Mycolicibacterium parafortuitum	Mycolicibacterium parafortuitum	False	IPR018723	family		455	19	396	CONTINUOUS	DUF2254_membrane
A0ACC6P005	DUF2254 domain-containing protein	408	RV045_03070	1799477	Amphibiibacter pelophylacis	Amphibiibacter pelophylacis	False	IPR018723	family		408	4	360	CONTINUOUS	DUF2254_membrane
A0ACC6PYU9	DUF2254 domain-containing protein	470	WKI67_25040	3134111	Streptomyces achmelvichensis	Streptomyces achmelvichensis	False	IPR018723	family		470	48	405	CONTINUOUS	DUF2254_membrane
A0ACC6Q3Z9	DUF2254 domain-containing protein	435	WKI67_34415	3134111	Streptomyces achmelvichensis	Streptomyces achmelvichensis	False	IPR018723	family		435	21	388	CONTINUOUS	DUF2254_membrane
A0ACC6QQL8	DUF2254 domain-containing protein	434	WKI58_30380	3139917	Streptomyces pratisoli	Streptomyces pratisoli	False	IPR018723	family		434	16	379	CONTINUOUS	DUF2254_membrane
A0ACC6R6U5	DUF2254 domain-containing protein	452	V6250_14920	43660	Pseudoalteromonas undina	Pseudoalteromonas undina	False	IPR018723	family		452	16	383	CONTINUOUS	DUF2254_membrane
A0ACC6U9D9	DUF2254 domain-containing protein	437	AB4Y32_31075	148447	Paraburkholderia phymatum	Paraburkholderia phymatum	False	IPR018723	family		437	14	381	CONTINUOUS	DUF2254_membrane
A0ACC6UXW0	Membrane protein	439	RKD21_006473	1887	Streptomyces albogriseolus	Streptomyces albogriseolus	False	IPR018723	family		439	15	375	CONTINUOUS	DUF2254_membrane
A0ACC7N3D2	DUF2254 domain-containing protein	437	PQR01_00695	487049	Paraburkholderia rhynchosiae	Paraburkholderia rhynchosiae	False	IPR018723	family		437	14	381	CONTINUOUS	DUF2254_membrane
A0ACC7PIP6	DUF2254 domain-containing protein	425	OOJ96_21025	2992837	Pseudomonas imrae	Pseudomonas imrae	False	IPR018723	family		425	14	377	CONTINUOUS	DUF2254_membrane
A0ACC7VM25	DUF2254 domain-containing protein	436	GLW08_18260	462910	Pontibacillus yanchengensis	Pontibacillus yanchengensis	False	IPR018723	family		436	11	381	CONTINUOUS	DUF2254_membrane
A0ACD2EQT8	DUF2254 domain-containing protein	446	EHH44_06540	1788	Mycolicibacter terrae	Mycolicibacter terrae	False	IPR018723	family		446	21	384	CONTINUOUS	DUF2254_membrane
A0ACD2XL56	Membrane protein DUF2254	206	EV639_103251	1671680	Rathayibacter tanaceti	Rathayibacter tanaceti	False	IPR018723	family		206	4	70	CONTINUOUS	DUF2254_membrane
A0ACD3TQS3	DUF2254 domain-containing protein	521	FHI80_16700	1305738	Mycobacterium orygis	Mycobacterium orygis	False	IPR018723	family		521	69	438	CONTINUOUS	DUF2254_membrane
A0ACD3VFK4	DUF2254 domain-containing protein	432	J4P68_0011340	2748629	Bradyrhizobium quebecense	Bradyrhizobium quebecense	False	IPR018723	family		432	2	360	CONTINUOUS	DUF2254_membrane
A0ACD4C5N2	DUF2254 domain-containing protein	461	N5C46_18130	218284	Rossellomorea vietnamensis	Rossellomorea vietnamensis	False	IPR018723	family		461	28	391	CONTINUOUS	DUF2254_membrane
A0ACD4CAM3	DUF2254 domain-containing protein	461	N5C46_06055	218284	Rossellomorea vietnamensis	Rossellomorea vietnamensis	False	IPR018723	family		461	13	381	CONTINUOUS	DUF2254_membrane
A0ACD4DGZ2	DUF2254 domain-containing protein	86	OED52_01395	2962047	Rhodococcus sacchari	Rhodococcus sacchari	False	IPR018723	family		86	41	81	CONTINUOUS	DUF2254_membrane
A0ACD4NKJ8	DUF2254 domain-containing protein	418	OXU80_20755	2606717	Antarcticirhabdus aurantiaca	Antarcticirhabdus aurantiaca	False	IPR018723	family		418	14	370	CONTINUOUS	DUF2254_membrane
A0ACD4NS25	DUF2254 domain-containing protein	418	OXU80_04780	2606717	Antarcticirhabdus aurantiaca	Antarcticirhabdus aurantiaca	False	IPR018723	family		418	14	370	CONTINUOUS	DUF2254_membrane
A0ACD4NWL4	DUF2254 domain-containing protein	414	OXU80_14270	2606717	Antarcticirhabdus aurantiaca	Antarcticirhabdus aurantiaca	False	IPR018723	family		414	15	369	CONTINUOUS	DUF2254_membrane
A0ACD4VNS3	DUF2254 domain-containing protein	409	PZA08_03470	172043	Brevundimonas nasdae	Brevundimonas nasdae	False	IPR018723	family		409	12	366	CONTINUOUS	DUF2254_membrane
A0ACD4WGS3	DUF2254 domain-containing protein	443	R2E43_05485	1935	Streptomyces violaceoruber	Streptomyces violaceoruber	False	IPR018723	family		443	27	396	CONTINUOUS	DUF2254_membrane
A0ACD6B369	Uncharacterized protein	415	ASB58_17410	170540	Pseudomonas abyssi	Pseudomonas abyssi	False	IPR018723	family		415	14	369	CONTINUOUS	DUF2254_membrane
A0ACD7AYU0	Membrane protein	434	MASE_09765	529120	Alteromonas macleodii ATCC 27126	Alteromonas macleodii ATCC 27126	False	IPR018723	family		434	19	382	CONTINUOUS	DUF2254_membrane
A0ACD7IZQ7	Uncharacterized protein	403	H351_06820	1289591	Rhodococcus erythropolis R138	Rhodococcus erythropolis R138	False	IPR018723	family		403	30	367	CONTINUOUS	DUF2254_membrane
A0ACD7J672	Membrane protein	755	H351_17385	1289591	Rhodococcus erythropolis R138	Rhodococcus erythropolis R138	False	IPR018723	family		755	297	673	CONTINUOUS	DUF2254_membrane
A0ACD7RZU0	Alr5319 protein	449	alr5319	103690	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	False	IPR018723	family		449	15	388	CONTINUOUS	DUF2254_membrane
A0ACD8CPQ9	Uncharacterized protein	442	MACH05_08700	604088	Qipengyuania nanhaisediminis	Qipengyuania nanhaisediminis	False	IPR018723	family		442	14	389	CONTINUOUS	DUF2254_membrane
A0ACD8IBJ4	DUF2254 domain-containing protein	422	AVXHC19_45860	3230736	Acidovorax sacchari	Acidovorax sacchari	False	IPR018723	family		422	15	376	CONTINUOUS	DUF2254_membrane
A0ACE2L823	DUF2254 domain-containing protein	448	DESA109040_07005	249406	Deinococcus saxicola	Deinococcus saxicola	False	IPR018723	family		448	13	372	CONTINUOUS	DUF2254_membrane
A0ACE2MIW3	DUF2254 domain-containing protein	430	ZORO111902_13440	2779508	Zobellia roscoffensis	Zobellia roscoffensis	False	IPR018723	family		430	17	380	CONTINUOUS	DUF2254_membrane
A0ACE2P4U8	DUF2254 domain-containing protein	462	LIHA111178_06270	2081977	Litorimonas haliclonae	Litorimonas haliclonae	False	IPR018723	family		462	14	392	CONTINUOUS	DUF2254_membrane
A0ACE2RS61	DUF2254 domain-containing protein	434	METH109765_23535	370439	Mesobacillus thioparans	Mesobacillus thioparans	False	IPR018723	family		434	10	379	CONTINUOUS	DUF2254_membrane
A0ACE2SPH6	DUF2254 domain-containing protein	432	KESI111651_09230	206505	Kerstersia similis	Kerstersia similis	False	IPR018723	family		432	26	386	CONTINUOUS	DUF2254_membrane
A0ACE2T7U3	DUF2254 domain-containing protein	449	PSOS111911_11970	2774154	Pseudoalteromonas ostreae	Pseudoalteromonas ostreae	False	IPR018723	family		449	16	384	CONTINUOUS	DUF2254_membrane
A0ACE2U4E7	DUF2254 domain-containing protein	432	ZONE111904_18180	2779510	Zobellia nedashkovskayae	Zobellia nedashkovskayae	False	IPR018723	family		432	17	380	CONTINUOUS	DUF2254_membrane
A0ACE3JLJ8	Membrane protein	440	PANA5342_3243	1123863	Pantoea ananatis LMG 5342	Pantoea ananatis LMG 5342	False	IPR018723	family		440	14	368	CONTINUOUS	DUF2254_membrane
A0ACE3UWR2	Uncharacterized protein	150	TUE45_pSRTUE45c_0337	1926	Streptomyces reticuli	Streptomyces reticuli	False	IPR018723	family		150	2	95	CONTINUOUS	DUF2254_membrane
A0ACE3UX02	Uncharacterized protein	277	TUE45_pSRTUE45c_0336	1926	Streptomyces reticuli	Streptomyces reticuli	False	IPR018723	family		277	29	276	CONTINUOUS	DUF2254_membrane
A0ACE6BHY3	Uncharacterized protein	457	TH2_10219	1177928	Thalassospira profundimaris WP0211	Thalassospira profundimaris WP0211	False	IPR018723	family		457	15	395	CONTINUOUS	DUF2254_membrane
A0ACE7SCN6	Uncharacterized protein	429	TUM4637_05520	365590	Shewanella hafniensis	Shewanella hafniensis	False	IPR018723	family		429	18	376	CONTINUOUS	DUF2254_membrane
A0ACE7SY43	Uncharacterized protein	457	JHFBIEKO_3538	39956	Methylobacterium mesophilicum	Methylobacterium mesophilicum	False	IPR018723	family		457	16	376	CONTINUOUS	DUF2254_membrane
A0ACE7T3Y8	Uncharacterized protein	473	JHFBIEKO_5335	39956	Methylobacterium mesophilicum	Methylobacterium mesophilicum	False	IPR018723	family		473	21	339	CONTINUOUS	DUF2254_membrane
A0ACE8QT62	Uncharacterized protein	439	GCM10007858_70130	43992	Bradyrhizobium liaoningense	Bradyrhizobium liaoningense	False	IPR018723	family		439	14	375	CONTINUOUS	DUF2254_membrane
A0ACE8QTE9	Uncharacterized protein	430	GCM10007858_66650	43992	Bradyrhizobium liaoningense	Bradyrhizobium liaoningense	False	IPR018723	family		430	2	360	CONTINUOUS	DUF2254_membrane
A0ACE9VI00	Uncharacterized protein	453	PUND_a2252	43660	Pseudoalteromonas undina	Pseudoalteromonas undina	False	IPR018723	family		453	16	383	CONTINUOUS	DUF2254_membrane
A0ACG0DTQ9	Uncharacterized protein	425	NS283_02610	2033	Microbacterium testaceum	Microbacterium testaceum (Aureobacterium testaceum)	False	IPR018723	family		425	18	370	CONTINUOUS	DUF2254_membrane
A0ACG1UES7	DUF2254 domain-containing protein	426	IRZ74_17465	76759	Pseudomonas monteilii	Pseudomonas monteilii	False	IPR018723	family		426	13	378	CONTINUOUS	DUF2254_membrane
A0ACG1XYB3	DUF2254 domain-containing protein	447	H3221_024295	2758695	Pseudomonas chaetocerotis	Pseudomonas chaetocerotis	False	IPR018723	family		447	17	380	CONTINUOUS	DUF2254_membrane
A0ACG2ERN6	DUF2254 domain-containing protein	412	GO608_004070	200254	Aromatoleum buckelii	Aromatoleum buckelii	False	IPR018723	family		412	13	366	CONTINUOUS	DUF2254_membrane
A0ACG2FZ51	DUF2254 domain-containing protein	439	N0O83_25550	1893	Streptomyces atratus	Streptomyces atratus	False	IPR018723	family		439	29	382	CONTINUOUS	DUF2254_membrane
A0ACG2HFH4	DUF2254 domain-containing protein	447	PN464_08485	3021786	Nodularia sphaerocarpa CS-585	Nodularia sphaerocarpa CS-585	False	IPR018723	family		447	15	386	CONTINUOUS	DUF2254_membrane
A0ACG2HWH1	DUF2254 domain-containing protein	440	PY310_15330	3031328	Pseudarthrobacter naphthalenicus	Pseudarthrobacter naphthalenicus	False	IPR018723	family		440	13	389	CONTINUOUS	DUF2254_membrane
A0ACG2II20	DUF2254 domain-containing protein	429	P0X85_00460	1928646	Pseudothioclava nitratireducens	Pseudothioclava nitratireducens	False	IPR018723	family		429	19	376	CONTINUOUS	DUF2254_membrane
A0ACG2JHF8	DUF2254 domain-containing protein	394	P5P81_14045	379347	Tritonibacter mobilis	Tritonibacter mobilis	False	IPR018723	family		394	14	369	CONTINUOUS	DUF2254_membrane
A0ACG2RN54	Membrane protein	430	QF037_009170	58343	Streptomyces canus	Streptomyces canus	False	IPR018723	family		430	18	376	CONTINUOUS	DUF2254_membrane
A0ACG2SK57	Membrane protein	450	QFZ50_001423	37921	Arthrobacter agilis	Arthrobacter agilis	False	IPR018723	family		450	14	383	CONTINUOUS	DUF2254_membrane
A0ACG2TNW8	Membrane protein	416	QE392_001273	1572644	Microbacterium proteolyticum	Microbacterium proteolyticum	False	IPR018723	family		416	19	370	CONTINUOUS	DUF2254_membrane
A0ACG3KIQ2	Formate C-acetyltransferase glycine radical	432	MMR14E_17040	39956	Methylobacterium mesophilicum	Methylobacterium mesophilicum	False	IPR018723	family		432	16	376	CONTINUOUS	DUF2254_membrane
A0ACG3KSH2	DUF2254 domain-containing protein	443	V5O46_02820	3120506	Streptomyces poriticola	Streptomyces poriticola	False	IPR018723	family		443	27	396	CONTINUOUS	DUF2254_membrane
A0ACG3KUX0	DUF2254 family protein	238	V5O46_07770	3120506	Streptomyces poriticola	Streptomyces poriticola	False	IPR018723	family		238	3	174	CONTINUOUS	DUF2254_membrane
A0ACG3LL78	DUF2254 domain-containing protein	396	V5O40_22945	3120507	Micromonospora palythoicola	Micromonospora palythoicola	False	IPR018723	family		396	15	370	CONTINUOUS	DUF2254_membrane
A0ACG3LLQ0	DUF2254 domain-containing protein	421	V5290_00580	168275	Psychromonas arctica	Psychromonas arctica	False	IPR018723	family		421	19	376	CONTINUOUS	DUF2254_membrane
A0ACG3M425	DUF2254 domain-containing protein	523	V6B17_11840	306572	Psychrobacter celer	Psychrobacter celer	False	IPR018723	family		523	30	377	CONTINUOUS	DUF2254_membrane
A0ACG3MYF5	DUF2254 domain-containing protein	434	V5N34_09730	66872	Streptomyces baarnensis	Streptomyces baarnensis	False	IPR018723	family		434	20	387	CONTINUOUS	DUF2254_membrane
A0ACG3NVU0	DUF2254 domain-containing protein	458	V6R21_12140	466084	Limibacter armeniacum	Limibacter armeniacum	False	IPR018723	family		458	18	386	CONTINUOUS	DUF2254_membrane
A0ACG3R010	DUF2254 domain-containing protein	442	V9U70_21025	1169025	Streptomyces pratensis	Streptomyces pratensis	False	IPR018723	family		442	6	383	CONTINUOUS	DUF2254_membrane
A0ACG3RJY7	DUF2254 domain-containing protein	440	AAG591_10420	72174	Citromicrobium bathyomarinum	Citromicrobium bathyomarinum	False	IPR018723	family		440	14	386	CONTINUOUS	DUF2254_membrane
A0ACG3RPT2	DUF2254 domain-containing protein	440	AAG612_06320	72174	Citromicrobium bathyomarinum	Citromicrobium bathyomarinum	False	IPR018723	family		440	14	386	CONTINUOUS	DUF2254_membrane
A0ACG3S113	DUF2254 domain-containing protein	440	AAG596_10300	72174	Citromicrobium bathyomarinum	Citromicrobium bathyomarinum	False	IPR018723	family		440	14	386	CONTINUOUS	DUF2254_membrane
A0ACG3S8P4	DUF2254 domain-containing protein	411	ABFY71_08100	3152360	Devosia alba	Devosia alba	False	IPR018723	family		411	14	364	CONTINUOUS	DUF2254_membrane
A0ACG3SKX5	DUF2254 domain-containing protein	441	NDI51_11015	2933939	Microcoleus vaginatus GB1-A3	Microcoleus vaginatus GB1-A3	False	IPR018723	family		441	15	388	CONTINUOUS	DUF2254_membrane
A0ACG3U0V0	DUF2254 domain-containing protein	468	O6Y00_21365	185950	Sphingomonas faeni	Sphingomonas faeni	False	IPR018723	family		468	14	398	CONTINUOUS	DUF2254_membrane
A0ACG3UNM0	Membrane protein	433	ABID95_008029	1893	Streptomyces atratus	Streptomyces atratus	False	IPR018723	family		433	20	385	CONTINUOUS	DUF2254_membrane
A0ACG3VYP8	DUF2254 domain-containing protein	471	ACEN2Q_03675	1031537	Bremerella cremea	Bremerella cremea	False	IPR018723	family		471	9	383	CONTINUOUS	DUF2254_membrane
A0ACG3WIG9	DUF2254 domain-containing protein	465	ACAG24_013795	3238985	[Mycobacterium] bulgaricum	[Mycobacterium] bulgaricum	False	IPR018723	family		465	30	408	CONTINUOUS	DUF2254_membrane
