#Knot_type	Category	Uniprot	Organism	pLDDT_knotcore	Protein_name	InterPro	Gene_name	#FILTER: InterPro=IPR036901;IPR006131 AND Category=AF4;
4_1	AF4	A0A7J6WXD7-F1	Rue-anemone	77.7	Aspartate carbamoyltransferase (EC 2.1.3.2)	IPR002082,IPR006130,IPR006131,IPR006132,IPR036901	FRX31_008300
3_1	AF4	A0A2K9PHU4-F1	Citrobacter freundii complex sp	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	WM46_24255
3_1	AF4	A0A1A6CAU5-F1	Chryseobacterium miricola	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' ATE49_08535
3_1	AF4	A0A1D8JVJ5-F1	Klebsiella sp	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	BJF97_17440
3_1	AF4	J7U267-F1	Morganella morganii subsp	97.4	Aspartate/ornithine carbamoyltransferase family protein YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	MU9_1080
3_1	AF4	A0A2M9JD43-F1	Streptomyces sp	97.4	Ornithine carbamoyltransferase (EC 2.1.3.3)	IPR006130,IPR006131,IPR006132,IPR036901	CG740_02540
3_1	AF4	A0A354Z8U1-F1	Spirochaetaceae bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	DDZ37_01405
3_1	AF4	A0A3P3R373-F1	Lachnoanaerobaculum gingivalis	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW EHV10_03230
3_1	AF4	A0A523MTB2-F1	Gemmatimonadetes bacterium	97.4	Ornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	E2O48_01365
3_1	AF4	A0A830ZAE3-F1	Kosakonia cowanii	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	BWI95_21330
3_1	AF4	G9YDQ6-F1	Hafnia alvei	97.4	Putative carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	HMPREF0454_04754
3_1	AF4	R5CXW8-F1	Firmicutes bacterium	97.4	Aspartate/ornithine carbamoyltransferase family protein	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	BN795_01113
3_1	AF4	A0A1Q8F7B8-F1	Aeromonas veronii	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	BTN33_09160
3_1	AF4	A0A1F2QBE9-F1	Acidobacteria bacterium	97.4	Ornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	A2Y78_06385
3_1	AF4	A0A353RR36-F1	Anaerolineaceae bacterium	97.4	Ornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	DDW97_02985
3_1	AF4	R6TQP0-F1	Oscillibacter sp	97.4	Aspartate/ornithine carbamoyltransferase family protein	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	BN503_01826
3_1	AF4	A0A3P7PYD3-F1	Petrocella atlantisensis	97.4	Ornithine carbamoyltransferase (EC 2.1.3.3)	IPR002292,IPR006130,IPR006131,IPR006132,IPR036901	PATL70BA_2734
3_1	AF4	A0A7Y7PCH3-F1	Bacteroidetes bacterium	97.4	Knotted carbamoyltransferase YgeW (EC 2.1.3.-)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW HXX13_15570
3_1	AF4	A0A2D5FRY5-F1	Oceanicaulis sp	97.4	N-acetylornithine carbamoyltransferase (EC 2.1.3.9) (N-acetyl-L-ornithine transcarbamylase) (AOTCase) (Acetylornithine transcarbamylase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043695	argF' CMH93_06405 CMH94_00125
3_1	AF4	A0A7L6YU67-F1	Citrobacter sp	97.4	Knotted carbamoyltransferase YgeW (EC 2.1.3.-)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW HVX64_19090
3_1	AF4	A0A2N3IY17-F1	Aeromonas sobria	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	CJP16_10865
3_1	AF4	A0A2V8M393-F1	Acidobacteria bacterium	97.4	N-acetylornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	DMF75_10985
3_1	AF4	A0A316T2J0-F1	Oscillibacter sp	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW DBX95_03685 DGS89_05590 DIU32_00220
3_1	AF4	A0A6S5CCP9-F1	Aeromonas veronii	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	WP3W19E03_20900
3_1	AF4	A0A7V4NZW5-F1	Phycisphaerae bacterium	97.4	N-acetylornithine carbamoyltransferase (EC 2.1.3.9)	IPR006130,IPR006131,IPR006132,IPR036901	ENS98_03465
3_1	AF4	A0A6L2R6N0-F1	Candidatus Desulfovibrio	97.4	Putative oxamate carbamoyltransferas YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW ZNDK_0948
3_1	AF4	A0A3S9MYZ1-F1	Nonlabens ponticola	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' EJ995_08875
3_1	AF4	F5RQH2-F1	Centipeda periodontii	97.4	Aspartate/ornithine carbamoyltransferase (EC 2.1.3.-)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	HMPREF9081_2508
3_1	AF4	A0A496NJZ7-F1	Lachnospiraceae bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW D8H95_27460
3_1	AF4	A0A1E4VHL8-F1	Aeromonas sp	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	A9G06_14250
3_1	AF4	A0A1C6E1M6-F1	uncultured Oscillibacter	97.4	Aspartate/ornithine carbamoyltransferase family protein	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW SAMEA3545305_02047 SAMEA3545356_00019
3_1	AF4	A0A3S5JMN6-F1	Flavobacteriales bacterium	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' CBC56_000565
3_1	AF4	C6PTJ8-F1	Clostridium carboxidivorans	97.4	Carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	CcarbDRAFT_2115
3_1	AF4	A0A2X1V7J8-F1	Proteus morganii	97.4	Aspartate/ornithine carbamoyltransferase family protein	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW NCTC12358_00699
3_1	AF4	W2VHQ9-F1	Lachnoanaerobaculum sp	97.4	Knotted carbamoyltransferase YgeW (EC 2.1.3.-)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW HMPREF1495_0884
3_1	AF4	A0A3D8LBN9-F1	Pontibacter diazotrophicus	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' DXT99_12395
3_1	AF4	A0A7X9H1X6-F1	Tissierellia bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW GX982_00200
3_1	AF4	A0A7V1SDS0-F1	Blastocatellia bacterium	97.4	N-acetylornithine carbamoyltransferase (EC 2.1.3.9)	IPR006130,IPR006131,IPR006132,IPR036901	ENO94_09670
3_1	AF4	A0A1H1QGA9-F1	Gramella echinicola	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' SAMN04488552_2504
3_1	AF4	A0A806NVD6-F1	Enterobacter gergoviae	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	LG71_13875
3_1	AF4	A0A0S8F5M9-F1	Gammaproteobacteria bacterium	97.4	N-acetylornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	AMJ59_24395
3_1	AF4	A0A1V2BJT1-F1	Klebsiella terrigena	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	BZP36_16400
3_1	AF4	A0A7W1D3G6-F1	Actinomycetia bacterium	97.4	Ornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	H0W55_02570
3_1	AF4	A0A844F8V3-F1	Clostridium scindens 	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW FYJ37_00355
3_1	AF4	A0A3D1VQD1-F1	Acidobacteria bacterium	97.4	N-acetylornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	DER35_00080
3_1	AF4	A0A3D6DJ61-F1	Flavobacteriaceae bacterium	97.4	Acetylornithine carbamoyltransferase	IPR006131,IPR036901	DHV04_00255
3_1	AF4	A0A6P1UT81-F1	Klebsiella michiganensis	97.4	Knotted carbamoyltransferase YgeW (EC 2.1.3.-)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW GW952_04125
3_1	AF4	A0A7T7HAC0-F1	Elizabethkingia sp	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' JCR23_11555
3_1	AF4	G9XD11-F1	Peptoanaerobacter stomatis	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	HMPREF9628_01738
3_1	AF4	A0A6B9Z7H1-F1	Mucilaginibacter sp	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' GWR56_17495
3_1	AF4	A0A7C4JXE0-F1	Bacteroidales bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW ENT04_05545
3_1	AF4	A0A6L5X3H6-F1	Porcincola intestinalis	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW FYJ35_03760
3_1	AF4	A0A2N6EQT1-F1	Desulfuromonas sp	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW C0619_07705
3_1	AF4	A0A661V684-F1	Chloroflexi bacterium	97.4	Ornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	DRI52_12230
3_1	AF4	A0A7Y3U7X1-F1	Planctomycetes bacterium	97.4	Ornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	HND57_01255
3_1	AF4	A0A0J2ECT3-F1	Escherichia coli	97.4	Knotted carbamoyltransferase YgeW (EC 2.1.3.-)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW BON66_18540 F9413_05375 FZU14_14035
3_1	AF4	A0A7Z3TX02-F1	Aeromonas veronii	97.4	Knotted carbamoyltransferase YgeW (EC 2.1.3.-)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW M001_009815
3_1	AF4	A0A4P5QUN0-F1	Acidobacteria bacterium	97.4	N-acetylornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	argF' LBMAG01_07900
3_1	AF4	A0A850F8Q5-F1	Enterobacteriaceae bacterium	97.4	Knotted carbamoyltransferase YgeW (EC 2.1.3.-)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW HQN64_20855
3_1	AF4	A0A6H0KE61-F1	Yokenella regensburgei	97.4	Knotted carbamoyltransferase YgeW (EC 2.1.3.-)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW HEC60_20695
3_1	AF4	A0A7Y0CVV2-F1	Phycicoccus sp	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW HHJ11_11830 HHJ13_06575
3_1	AF4	K6VLE2-F1	Austwickia chelonae	97.4	Aspartate/ornithine carbamoyltransferase family protein	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	AUCHE_05_04310
3_1	AF4	A0A166SDM4-F1	Clostridium coskatii	97.4	Ornithine carbamoyltransferase (EC 2.1.3.3)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	argF_1 WX73_01151
3_1	AF4	A0A150J8Y6-F1	Candidatus Methanofastidiosum	97.4	Ornithine carbamoyltransferase (EC 2.1.3.3)	IPR006130,IPR006131,IPR006132,IPR036901	argF_1 AMQ22_00098
3_1	AF4	A0A1Q6FRM7-F1	Bacteroides sp	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' BHV78_07195
3_1	AF4	A0A7Z9ZEZ8-F1	Anaerolineae bacterium	97.4	Ornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	EYP55_02120
3_1	AF4	A0A534EH47-F1	Gammaproteobacteria bacterium	97.4	N-acetylornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	E6K39_16075
3_1	AF4	A0A6G6BS45-F1	Anaplecta omei	97.4	N-acetylornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	
3_1	AF4	A0A7X9IS56-F1	Spirochaetales bacterium	97.4	Knotted carbamoyltransferase YgeW (EC 2.1.3.-)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW GYA61_08680
3_1	AF4	A0A0F7HEF5-F1	Serratia fonticola	97.4	Ornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	WN53_18650
3_1	AF4	A0A2N1QAS5-F1	Tenericutes bacterium	97.4	Ornithine carbamoyltransferase	IPR002292,IPR006130,IPR006131,IPR006132,IPR036901	CVV57_07870
3_1	AF4	A0A2E3SB29-F1	Muricauda sp	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' CMH48_07535
3_1	AF4	A0A0T6V2B6-F1	Aeromonas allosaccharophila	97.4	Knotted carbamoyltransferase YgeW (EC 2.1.3.-)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW AO724_00175 C3Y05_05360 I6G90_04175
3_1	AF4	A0A7C6JBG7-F1	Spirochaetales bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW GXZ38_00910
3_1	AF4	A0A7X8AMR3-F1	Propionibacterium sp	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW GX412_00425
3_1	AF4	A0A7V8WNZ2-F1	Actinomycetia bacterium	97.4	OTCace domain-containing protein	IPR006130,IPR006131,IPR036901	H0W21_13125
3_1	AF4	A0A2M7K852-F1	Bacteroidetes bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	COZ59_08035
3_1	AF4	A0A398DX70-F1	Candidatus Cryosericum	97.4	Ornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	SMC1_05235
3_1	AF4	A0A246B714-F1	Chryseobacterium haifense	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' AP75_12475
3_1	AF4	A0A1V5ULM5-F1	bacterium ADurb	97.4	Ornithine carbamoyltransferase (EC 2.1.3.3)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	argF_2 BWY32_01428
3_1	AF4	A0A4P6JPS0-F1	Ktedonosporobacter rubrisoli	97.4	N-acetylornithine carbamoyltransferase (EC 2.1.3.9)	IPR006130,IPR006131,IPR006132,IPR036901	EPA93_12415
3_1	AF4	A0A1J0GL21-F1	Clostridium estertheticum subsp	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	A7L45_17065
3_1	AF4	A0A150AQ23-F1	Flammeovirga sp	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' AVL50_03635
3_1	AF4	A0A4V1ZUI5-F1	Cytophagaceae bacterium	97.4	Acetylornithine carbamoyltransferase	IPR006130,IPR006131,IPR036901	EOO36_11700
3_1	AF4	E4RJV6-F1	Halanaerobium sp. 	97.4	Ornithine carbamoyltransferase (EC 2.1.3.3)	IPR002292,IPR006130,IPR006131,IPR006132,IPR036901	Halsa_2110
3_1	AF4	A0A1V5QHU7-F1	Verrucomicrobia bacterium ADurb	97.4	N-acetylornithine carbamoyltransferase (EC 2.1.3.9)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	argF' BWY59_00226
3_1	AF4	A0A291THC4-F1	Aeromonas sp	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	CK911_06165
3_1	AF4	A0A737BLL2-F1	Salmonella enterica subsp	97.4	Knotted carbamoyltransferase YgeW (EC 2.1.3.-)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW GNC09_004427
3_1	AF4	A0A7Y4Z383-F1	Bacteroidales bacterium	97.4	Knotted carbamoyltransferase YgeW (EC 2.1.3.-)	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW HOO91_10275
3_1	AF4	A0A419N672-F1	Rahnella woolbedingensis	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW D6C13_16695
3_1	AF4	A0A134A7H2-F1	Olsenella sp	97.4	Putative carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	HMPREF1868_00172
3_1	AF4	A0A3D3CZI8-F1	Chitinophagaceae bacterium	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' DIC22_12455
3_1	AF4	A0A1G0YIG6-F1	Lentisphaerae bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	A2X46_09570
3_1	AF4	A0A5C8IKF0-F1	Pontibacter sp	97.4	Acetylornithine carbamoyltransferase	IPR006132,IPR036901,IPR043696	FVR03_23215
3_1	AF4	A0A2N2L955-F1	Candidatus Cloacimonetes	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	CVU48_09285
3_1	AF4	A0A370CID9-F1	Candidatus Aquirickettsiella	97.4	Ornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	CFE62_005400
3_1	AF4	U2V520-F1	Mitsuokella sp	97.4	Putative carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	HMPREF1985_00159
3_1	AF4	A0A0G1WKE5-F1	Microgenomates group	97.4	Putative carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	UY10_C0026G0006
3_1	AF4	A0A376D6B9-F1	Edwardsiella hoshinae	97.4	Aspartate/ornithine carbamoyltransferase family protein	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW NCTC12121_00326
3_1	AF4	A0A7C2ALM9-F1	Planctomycetes bacterium	97.4	N-acetylornithine carbamoyltransferase (EC 2.1.3.9)	IPR006130,IPR006131,IPR006132,IPR036901	ENJ09_15935
3_1	AF4	A0A2T3L2L9-F1	Photobacterium indicum	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	C9J47_23330
3_1	AF4	A0A7X7RSR1-F1	Clostridia bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW GX567_16245
3_1	AF4	A0A1F3K8I0-F1	Bacteroidetes bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	A2W98_06015
3_1	AF4	A0A851IQJ5-F1	Peptostreptococcaceae bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW HW272_09205
3_1	AF4	A0A537J7Z0-F1	Bacteroidetes bacterium	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' E6H10_15110
3_1	AF4	A0A6C1RI12-F1	Spirochaetaceae bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW EA404_14860
3_1	AF4	A0A1F5AFR2-F1	Candidatus Atribacteria	97.4	Ornithine carbamoyltransferase	IPR002292,IPR006130,IPR006131,IPR006132,IPR036901	A2V47_07375
3_1	AF4	A0A3M1W2J3-F1	Acidobacteria bacterium	97.4	N-acetylornithine carbamoyltransferase (EC 2.1.3.9)	IPR006130,IPR006131,IPR006132,IPR036901	D6718_03525
3_1	AF4	A0A3D3HEG7-F1	Bacteroidales bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	DIS74_06090
3_1	AF4	A0A7Z7LXG2-F1	Elizabethkingia anophelis	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' NCTC10588_01842
3_1	AF4	A0A6C1QEH4-F1	Bacteroidetes bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW EA393_15090
3_1	AF4	A0A6G6BSX9-F1	Anaplecta sp.	97.4	N-acetylornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	
3_1	AF4	A0A7V9ZBT0-F1	Blastocatellia bacterium	97.4	N-acetylornithine carbamoyltransferase (EC 2.1.3.9)	IPR006130,IPR006131,IPR006132,IPR036901	H0U60_09235
3_1	AF4	A0A0X7BB67-F1	Flavobacterium sp	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' AP058_01679
3_1	AF4	A0A3N5KC50-F1	Zetaproteobacteria bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR036901	EHM71_04155
3_1	AF4	A0A0D8LAK0-F1	Proteus morganii	97.4	Ornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	UA45_03225
3_1	AF4	A0KK84-F1	Aeromonas hydrophila subsp. hydrophila 	97.4	Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain family	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	AHA_2161
3_1	AF4	A0A3B9GJ06-F1	Spirochaetaceae bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	DCG47_08835
3_1	AF4	G9YYY0-F1	Yokenella regensburgei	97.4	Putative carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	HMPREF0880_00418
3_1	AF4	A0A0U2XSI3-F1	Pandoraea norimbergensis	97.4	Ornithine carbamoyltransferase (EC 2.1.3.3)	IPR002292,IPR006130,IPR006131,IPR006132,IPR036901	AT302_10830
3_1	AF4	A0A1F9RG38-F1	Elusimicrobia bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	A2049_06850
3_1	AF4	A0A3T0ZXE2-F1	Aeromonas hydrophila	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	AHGSH82_020850 WP8S18E02_20510
3_1	AF4	A0A6B2H229-F1	Pontibacter fetidus	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' GWO68_00515
3_1	AF4	A0A3D5NZ70-F1	Candidatus Marinimicrobia	97.4	Ornithine carbamoyltransferase	IPR002292,IPR006130,IPR006131,IPR006132,IPR036901	DHU63_07040
3_1	AF4	A0A7X6PQL6-F1	Clostridiaceae bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW GX850_00380
3_1	AF4	A0A6L7KCF6-F1	Acidobacteria bacterium	97.4	N-acetylornithine carbamoyltransferase (EC 2.1.3.9)	IPR006130,IPR006131,IPR006132,IPR036901	F4174_00395 F4Z74_10385
3_1	AF4	A0A425VXI5-F1	Coriobacteriaceae bacterium	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ygeW DUD33_04410
3_1	AF4	D2TP46-F1	strain ICC168	97.4	Putative aspartate/ornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	ROD_34031
3_1	AF4	A0A3N2EL05-F1	Enterobacter sp	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	EC848_1085
3_1	AF4	A0A523XUF9-F1	Anaerolineales bacterium	97.4	Ornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	E3J37_06350
3_1	AF4	X1K485-F1	marine sediment	97.4	Ornithine carbamoyltransferase	IPR002292,IPR006130,IPR006131,IPR006132,IPR036901	S06H3_02543
3_1	AF4	A0A6L7SN78-F1	Acidobacteria bacterium	97.4	N-acetylornithine carbamoyltransferase (EC 2.1.3.9)	IPR006130,IPR006131,IPR006132,IPR036901	F4023_09425
3_1	AF4	A0A6M6BF08-F1	Hymenobacter sp	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' HMJ29_06140
3_1	AF4	A0A1F6A6Z1-F1	Candidatus Gottesmanbacteria	97.4	N-acetylornithine carbamoyltransferase	IPR006130,IPR006131,IPR006132,IPR036901	A3D03_01575
3_1	AF4	A0A1S8CJN3-F1	Serratia oryzae	97.4	Knotted carbamoyltransferase YgeW	IPR006130,IPR006131,IPR006132,IPR017702,IPR036901	BMI79_10515
3_1	AF4	A0A4P6YCH3-F1	Flavobacterium nackdongense	97.4	N-succinylornithine carbamoyltransferase (EC 2.1.3.11) (N-succinyl-L-ornithine transcarbamylase) (SOTCase)	IPR006130,IPR006131,IPR006132,IPR036901,IPR043696	argF' E1750_04265
